cve_municipio,municipio,serie_sie,fecha,trimestre,remesas_musd
14009,El Arenal,SE41888,2023-10-01,2023-Q4,2.616296
14037,El Grullo,SE41889,2023-10-01,2023-Q4,21.229917
14054,El Limón,SE41890,2023-10-01,2023-Q4,0.305957
14070,El Salto,SE41891,2023-10-01,2023-Q4,14.708409
14035,Encarnación de Díaz,SE41892,2023-10-01,2023-Q4,18.241755
14036,Etzatlán,SE41893,2023-10-01,2023-Q4,4.73502
14079,Gómez Farías,SE41894,2023-10-01,2023-Q4,4.239859
14038,Guachinango,SE41895,2023-10-01,2023-Q4,1.864155
14039,Guadalajara,SE41896,2023-10-01,2023-Q4,164.395679
14040,Hostotipaquillo,SE41897,2023-10-01,2023-Q4,0.007495
14041,Huejúcar,SE41898,2023-10-01,2023-Q4,4.052786
14042,Huejuquilla el Alto,SE41899,2023-10-01,2023-Q4,5.16042
14044,Ixtlahuacán de los Membrillos,SE41900,2023-10-01,2023-Q4,3.338843
14045,Ixtlahuacán del Río,SE41901,2023-10-01,2023-Q4,6.4119
14046,Jalostotitlán,SE41902,2023-10-01,2023-Q4,14.287551
14047,Jamay,SE41903,2023-10-01,2023-Q4,5.486476
14048,Jesús María,SE41904,2023-10-01,2023-Q4,7.263025
14049,Jilotlán de los Dolores,SE41905,2023-10-01,2023-Q4,0.861042
14050,Jocotepec,SE41906,2023-10-01,2023-Q4,14.157384
14051,Juanacatlán,SE41907,2023-10-01,2023-Q4,0.885847
14052,Juchitlán,SE41908,2023-10-01,2023-Q4,2.383778
14018,La Barca,SE41909,2023-10-01,2023-Q4,27.037428
14043,La Huerta,SE41910,2023-10-01,2023-Q4,9.09559
14057,La Manzanilla de la Paz,SE41911,2023-10-01,2023-Q4,1.466818
14053,Lagos de Moreno,SE41912,2023-10-01,2023-Q4,34.383278
14055,Magdalena,SE41913,2023-10-01,2023-Q4,10.04253
14058,Mascota,SE41914,2023-10-01,2023-Q4,8.509803
14059,Mazamitla,SE41915,2023-10-01,2023-Q4,4.543785
14060,Mexticacán,SE41916,2023-10-01,2023-Q4,1.673919
14061,Mezquitic,SE41917,2023-10-01,2023-Q4,1.79557
14062,Mixtlán,SE41918,2023-10-01,2023-Q4,2.4055
14063,Ocotlán,SE41919,2023-10-01,2023-Q4,19.532501
14064,Ojuelos de Jalisco,SE41920,2023-10-01,2023-Q4,37.724394
14065,Pihuamo,SE41921,2023-10-01,2023-Q4,3.250895
14066,Poncitlán,SE41922,2023-10-01,2023-Q4,13.309879
14067,Puerto Vallarta,SE41923,2023-10-01,2023-Q4,36.562564
14069,Quitupan,SE41924,2023-10-01,2023-Q4,2.098061
14071,San Cristóbal de la Barranca,SE41925,2023-10-01,2023-Q4,0.019852
14072,San Diego de Alejandría,SE41926,2023-10-01,2023-Q4,1.171443
14113,San Gabriel,SE41927,2023-10-01,2023-Q4,3.047646
14073,San Juan de los Lagos,SE41929,2023-10-01,2023-Q4,13.815112
14007,San Juanito de Escobedo,SE41930,2023-10-01,2023-Q4,0.242163
14074,San Julián,SE41931,2023-10-01,2023-Q4,13.78604
14075,San Marcos,SE41932,2023-10-01,2023-Q4,0.060458
14076,San Martín de Bolaños,SE41933,2023-10-01,2023-Q4,0.422559
14077,San Martín Hidalgo,SE41934,2023-10-01,2023-Q4,8.374389
14078,San Miguel el Alto,SE41935,2023-10-01,2023-Q4,14.858699
14080,San Sebastián del Oeste,SE41936,2023-10-01,2023-Q4,0.640074
14081,Santa María de los Ángeles,SE41937,2023-10-01,2023-Q4,0.0
14056,Santa María del Oro,SE41938,2023-10-01,2023-Q4,0.0
14082,Sayula,SE41939,2023-10-01,2023-Q4,8.01445
14083,Tala,SE41940,2023-10-01,2023-Q4,15.0938
14084,Talpa de Allende,SE41941,2023-10-01,2023-Q4,5.035781
14085,Tamazula de Gordiano,SE41942,2023-10-01,2023-Q4,16.606296
14086,Tapalpa,SE41943,2023-10-01,2023-Q4,4.843086
14087,Tecalitlán,SE41944,2023-10-01,2023-Q4,1.047385
14089,Techaluta de Montenegro,SE41945,2023-10-01,2023-Q4,0.090627
14088,Tecolotlán,SE41946,2023-10-01,2023-Q4,10.302047
14090,Tenamaxtlán,SE41947,2023-10-01,2023-Q4,5.658149
14091,Teocaltiche,SE41948,2023-10-01,2023-Q4,16.490705
14092,Teocuitatlán de Corona,SE41949,2023-10-01,2023-Q4,2.10647
14093,Tepatitlán de Morelos,SE41950,2023-10-01,2023-Q4,42.685519
14094,Tequila,SE41951,2023-10-01,2023-Q4,8.100592
14095,Teuchitlán,SE41952,2023-10-01,2023-Q4,0.395666
14096,Tizapán el Alto,SE41953,2023-10-01,2023-Q4,20.570394
14097,Tlajomulco de Zúñiga,SE41954,2023-10-01,2023-Q4,24.47363
14098,San Pedro Tlaquepaque,SE41955,2023-10-01,2023-Q4,39.496533
14099,Tolimán,SE41956,2023-10-01,2023-Q4,2.97188
14100,Tomatlán,SE41957,2023-10-01,2023-Q4,4.361022
14101,Tonalá,SE41958,2023-10-01,2023-Q4,35.4166
14102,Tonaya,SE41959,2023-10-01,2023-Q4,1.753875
14103,Tonila,SE41960,2023-10-01,2023-Q4,0.067598
14104,Totatiche,SE41961,2023-10-01,2023-Q4,0.233708
14105,Tototlán,SE41962,2023-10-01,2023-Q4,11.432325
14106,Tuxcacuesco,SE41963,2023-10-01,2023-Q4,0.351936
14107,Tuxcueca,SE41964,2023-10-01,2023-Q4,0.081226
14108,Tuxpan,SE41965,2023-10-01,2023-Q4,5.078983
14109,Unión de San Antonio,SE41966,2023-10-01,2023-Q4,2.364724
14110,Unión de Tula,SE41967,2023-10-01,2023-Q4,17.670939
14111,Valle de Guadalupe,SE41968,2023-10-01,2023-Q4,2.544337
14112,Valle de Juárez,SE41969,2023-10-01,2023-Q4,0.116385
14114,Villa Corona,SE41970,2023-10-01,2023-Q4,2.084717
14115,Villa Guerrero,SE41971,2023-10-01,2023-Q4,0.680909
14116,Villa Hidalgo,SE41972,2023-10-01,2023-Q4,16.633713
14068,Villa Purificación,SE41973,2023-10-01,2023-Q4,5.176398
14118,Yahualica de González Gallo,SE41974,2023-10-01,2023-Q4,5.570147
14119,Zacoalco de Torres,SE41975,2023-10-01,2023-Q4,19.235204
14120,Zapopan,SE41976,2023-10-01,2023-Q4,97.263229
14121,Zapotiltic,SE41977,2023-10-01,2023-Q4,7.921921
14122,Zapotitlán de Vadillo,SE41978,2023-10-01,2023-Q4,1.073288
14123,Zapotlán del Rey,SE41979,2023-10-01,2023-Q4,0.010773
14023,Zapotlán el Grande,SE41980,2023-10-01,2023-Q4,20.261293
14124,Zapotlanejo,SE41981,2023-10-01,2023-Q4,31.600266
14001,Acatic,SE41857,2024-01-01,2024-Q1,6.582677
14002,Acatlán de Juárez,SE41858,2024-01-01,2024-Q1,6.488476
14003,Ahualulco de Mercado,SE41859,2024-01-01,2024-Q1,8.805616
14004,Amacueca,SE41860,2024-01-01,2024-Q1,0.000149
14005,Amatitán,SE41861,2024-01-01,2024-Q1,3.872257
14006,Ameca,SE41862,2024-01-01,2024-Q1,31.338531
14008,Arandas,SE41863,2024-01-01,2024-Q1,23.567218
14010,Atemajac de Brizuela,SE41864,2024-01-01,2024-Q1,0.510347
14011,Atengo,SE41865,2024-01-01,2024-Q1,0.050895
14012,Atenguillo,SE41866,2024-01-01,2024-Q1,2.100855
14013,Atotonilco el Alto,SE41867,2024-01-01,2024-Q1,16.579005
14014,Atoyac,SE41868,2024-01-01,2024-Q1,0.305733
14015,Autlán de Navarro,SE41869,2024-01-01,2024-Q1,18.244717
14016,Ayotlán,SE41870,2024-01-01,2024-Q1,11.020006
14017,Ayutla,SE41871,2024-01-01,2024-Q1,2.109792
14019,Bolaños,SE41872,2024-01-01,2024-Q1,0.36828
14020,Cabo Corrientes,SE41873,2024-01-01,2024-Q1,1.412551
14117,Cañadas de Obregón,SE41874,2024-01-01,2024-Q1,0.304936
14021,Casimiro Castillo,SE41875,2024-01-01,2024-Q1,11.427983
14030,Chapala,SE41876,2024-01-01,2024-Q1,11.8577
14031,Chimaltitán,SE41877,2024-01-01,2024-Q1,0.0
14032,Chiquilistlán,SE41878,2024-01-01,2024-Q1,0.290324
14022,Cihuatlán,SE41879,2024-01-01,2024-Q1,10.0046
14024,Cocula,SE41880,2024-01-01,2024-Q1,15.633362
14025,Colotlán,SE41881,2024-01-01,2024-Q1,9.9291
14026,Concepción de Buenos Aires,SE41882,2024-01-01,2024-Q1,1.36013
14027,Cuautitlán de García Barragán,SE41883,2024-01-01,2024-Q1,0.381068
14028,Cuautla,SE41884,2024-01-01,2024-Q1,1.338259
14029,Cuquío,SE41885,2024-01-01,2024-Q1,8.073338
14033,Degollado,SE41886,2024-01-01,2024-Q1,21.35204
14034,Ejutla,SE41887,2024-01-01,2024-Q1,0.751183
14009,El Arenal,SE41888,2024-01-01,2024-Q1,2.638344
14037,El Grullo,SE41889,2024-01-01,2024-Q1,20.141055
14054,El Limón,SE41890,2024-01-01,2024-Q1,0.240992
14070,El Salto,SE41891,2024-01-01,2024-Q1,13.285616
14035,Encarnación de Díaz,SE41892,2024-01-01,2024-Q1,17.39041
14036,Etzatlán,SE41893,2024-01-01,2024-Q1,4.082739
14079,Gómez Farías,SE41894,2024-01-01,2024-Q1,3.642118
14038,Guachinango,SE41895,2024-01-01,2024-Q1,2.162522
14039,Guadalajara,SE41896,2024-01-01,2024-Q1,148.534222
14040,Hostotipaquillo,SE41897,2024-01-01,2024-Q1,0.013016
14041,Huejúcar,SE41898,2024-01-01,2024-Q1,3.481378
14042,Huejuquilla el Alto,SE41899,2024-01-01,2024-Q1,3.685261
14044,Ixtlahuacán de los Membrillos,SE41900,2024-01-01,2024-Q1,2.982355
14045,Ixtlahuacán del Río,SE41901,2024-01-01,2024-Q1,5.24386
14046,Jalostotitlán,SE41902,2024-01-01,2024-Q1,14.128872
14047,Jamay,SE41903,2024-01-01,2024-Q1,5.099947
14048,Jesús María,SE41904,2024-01-01,2024-Q1,7.2493
14049,Jilotlán de los Dolores,SE41905,2024-01-01,2024-Q1,0.801346
14050,Jocotepec,SE41906,2024-01-01,2024-Q1,13.427085
14051,Juanacatlán,SE41907,2024-01-01,2024-Q1,0.826801
14052,Juchitlán,SE41908,2024-01-01,2024-Q1,2.121695
14018,La Barca,SE41909,2024-01-01,2024-Q1,24.760241
14043,La Huerta,SE41910,2024-01-01,2024-Q1,8.104882
14057,La Manzanilla de la Paz,SE41911,2024-01-01,2024-Q1,1.298469
14053,Lagos de Moreno,SE41912,2024-01-01,2024-Q1,31.200399
14055,Magdalena,SE41913,2024-01-01,2024-Q1,9.103478
14058,Mascota,SE41914,2024-01-01,2024-Q1,7.379456
14059,Mazamitla,SE41915,2024-01-01,2024-Q1,4.65252
14060,Mexticacán,SE41916,2024-01-01,2024-Q1,1.197664
14061,Mezquitic,SE41917,2024-01-01,2024-Q1,1.454285
14062,Mixtlán,SE41918,2024-01-01,2024-Q1,2.063795
14063,Ocotlán,SE41919,2024-01-01,2024-Q1,17.526269
14064,Ojuelos de Jalisco,SE41920,2024-01-01,2024-Q1,35.874127
14065,Pihuamo,SE41921,2024-01-01,2024-Q1,2.587581
14066,Poncitlán,SE41922,2024-01-01,2024-Q1,11.43702
14067,Puerto Vallarta,SE41923,2024-01-01,2024-Q1,33.221979
14069,Quitupan,SE41924,2024-01-01,2024-Q1,1.826197
14071,San Cristóbal de la Barranca,SE41925,2024-01-01,2024-Q1,0.008647
14072,San Diego de Alejandría,SE41926,2024-01-01,2024-Q1,0.798073
14113,San Gabriel,SE41927,2024-01-01,2024-Q1,3.063177
14073,San Juan de los Lagos,SE41929,2024-01-01,2024-Q1,12.616832
14007,San Juanito de Escobedo,SE41930,2024-01-01,2024-Q1,0.101148
14074,San Julián,SE41931,2024-01-01,2024-Q1,12.89267
14075,San Marcos,SE41932,2024-01-01,2024-Q1,0.042984
14076,San Martín de Bolaños,SE41933,2024-01-01,2024-Q1,0.388298
14077,San Martín Hidalgo,SE41934,2024-01-01,2024-Q1,6.125481
14078,San Miguel el Alto,SE41935,2024-01-01,2024-Q1,14.777372
14080,San Sebastián del Oeste,SE41936,2024-01-01,2024-Q1,0.51095
14081,Santa María de los Ángeles,SE41937,2024-01-01,2024-Q1,0.0
14056,Santa María del Oro,SE41938,2024-01-01,2024-Q1,0.0
14082,Sayula,SE41939,2024-01-01,2024-Q1,7.443938
14083,Tala,SE41940,2024-01-01,2024-Q1,12.900859
14084,Talpa de Allende,SE41941,2024-01-01,2024-Q1,4.580885
14085,Tamazula de Gordiano,SE41942,2024-01-01,2024-Q1,14.69675
14086,Tapalpa,SE41943,2024-01-01,2024-Q1,4.002308
14087,Tecalitlán,SE41944,2024-01-01,2024-Q1,0.908417
14089,Techaluta de Montenegro,SE41945,2024-01-01,2024-Q1,0.074957
14088,Tecolotlán,SE41946,2024-01-01,2024-Q1,9.829123
14090,Tenamaxtlán,SE41947,2024-01-01,2024-Q1,5.160937
14091,Teocaltiche,SE41948,2024-01-01,2024-Q1,14.546637
14092,Teocuitatlán de Corona,SE41949,2024-01-01,2024-Q1,1.550158
14093,Tepatitlán de Morelos,SE41950,2024-01-01,2024-Q1,38.433248
14094,Tequila,SE41951,2024-01-01,2024-Q1,7.050693
14095,Teuchitlán,SE41952,2024-01-01,2024-Q1,0.223458
14096,Tizapán el Alto,SE41953,2024-01-01,2024-Q1,16.873449
14097,Tlajomulco de Zúñiga,SE41954,2024-01-01,2024-Q1,22.14246
14098,San Pedro Tlaquepaque,SE41955,2024-01-01,2024-Q1,34.835216
14099,Tolimán,SE41956,2024-01-01,2024-Q1,2.235992
14100,Tomatlán,SE41957,2024-01-01,2024-Q1,3.626011
14101,Tonalá,SE41958,2024-01-01,2024-Q1,32.397067
14102,Tonaya,SE41959,2024-01-01,2024-Q1,1.276336
14103,Tonila,SE41960,2024-01-01,2024-Q1,0.044985
14104,Totatiche,SE41961,2024-01-01,2024-Q1,0.19048
14105,Tototlán,SE41962,2024-01-01,2024-Q1,9.279219
14106,Tuxcacuesco,SE41963,2024-01-01,2024-Q1,0.421954
14107,Tuxcueca,SE41964,2024-01-01,2024-Q1,0.069496
14108,Tuxpan,SE41965,2024-01-01,2024-Q1,4.398821
14109,Unión de San Antonio,SE41966,2024-01-01,2024-Q1,1.906768
14110,Unión de Tula,SE41967,2024-01-01,2024-Q1,16.15143
14111,Valle de Guadalupe,SE41968,2024-01-01,2024-Q1,2.288318
14112,Valle de Juárez,SE41969,2024-01-01,2024-Q1,0.119416
14114,Villa Corona,SE41970,2024-01-01,2024-Q1,1.43915
14115,Villa Guerrero,SE41971,2024-01-01,2024-Q1,0.633283
14116,Villa Hidalgo,SE41972,2024-01-01,2024-Q1,15.671056
14068,Villa Purificación,SE41973,2024-01-01,2024-Q1,3.817012
14118,Yahualica de González Gallo,SE41974,2024-01-01,2024-Q1,5.495813
14119,Zacoalco de Torres,SE41975,2024-01-01,2024-Q1,17.721397
14120,Zapopan,SE41976,2024-01-01,2024-Q1,87.467543
14121,Zapotiltic,SE41977,2024-01-01,2024-Q1,7.358133
14122,Zapotitlán de Vadillo,SE41978,2024-01-01,2024-Q1,0.975066
14123,Zapotlán del Rey,SE41979,2024-01-01,2024-Q1,0.213095
14023,Zapotlán el Grande,SE41980,2024-01-01,2024-Q1,17.579221
14124,Zapotlanejo,SE41981,2024-01-01,2024-Q1,28.910748
14001,Acatic,SE41857,2024-04-01,2024-Q2,7.134664
14002,Acatlán de Juárez,SE41858,2024-04-01,2024-Q2,7.645836
14003,Ahualulco de Mercado,SE41859,2024-04-01,2024-Q2,11.55581
14004,Amacueca,SE41860,2024-04-01,2024-Q2,0.000962
14005,Amatitán,SE41861,2024-04-01,2024-Q2,4.729163
14006,Ameca,SE41862,2024-04-01,2024-Q2,35.733957
14008,Arandas,SE41863,2024-04-01,2024-Q2,29.738969
14010,Atemajac de Brizuela,SE41864,2024-04-01,2024-Q2,0.608244
14011,Atengo,SE41865,2024-04-01,2024-Q2,0.107242
14012,Atenguillo,SE41866,2024-04-01,2024-Q2,2.726938
14013,Atotonilco el Alto,SE41867,2024-04-01,2024-Q2,21.268193
14014,Atoyac,SE41868,2024-04-01,2024-Q2,0.402811
14015,Autlán de Navarro,SE41869,2024-04-01,2024-Q2,20.735086
14016,Ayotlán,SE41870,2024-04-01,2024-Q2,13.014515
14017,Ayutla,SE41871,2024-04-01,2024-Q2,2.732904
14019,Bolaños,SE41872,2024-04-01,2024-Q2,0.457609
14020,Cabo Corrientes,SE41873,2024-04-01,2024-Q2,1.540257
14117,Cañadas de Obregón,SE41874,2024-04-01,2024-Q2,0.308133
14021,Casimiro Castillo,SE41875,2024-04-01,2024-Q2,14.246507
14030,Chapala,SE41876,2024-04-01,2024-Q2,13.605039
14031,Chimaltitán,SE41877,2024-04-01,2024-Q2,0.0
14032,Chiquilistlán,SE41878,2024-04-01,2024-Q2,0.320105
14022,Cihuatlán,SE41879,2024-04-01,2024-Q2,11.723764
14024,Cocula,SE41880,2024-04-01,2024-Q2,18.401699
14025,Colotlán,SE41881,2024-04-01,2024-Q2,12.196297
14026,Concepción de Buenos Aires,SE41882,2024-04-01,2024-Q2,1.545488
14027,Cuautitlán de García Barragán,SE41883,2024-04-01,2024-Q2,0.240974
14028,Cuautla,SE41884,2024-04-01,2024-Q2,1.737917
14029,Cuquío,SE41885,2024-04-01,2024-Q2,9.795676
14033,Degollado,SE41886,2024-04-01,2024-Q2,25.853121
14034,Ejutla,SE41887,2024-04-01,2024-Q2,0.935659
14009,El Arenal,SE41888,2024-04-01,2024-Q2,2.997993
14037,El Grullo,SE41889,2024-04-01,2024-Q2,22.907516
14054,El Limón,SE41890,2024-04-01,2024-Q2,0.296523
14070,El Salto,SE41891,2024-04-01,2024-Q2,15.460252
14035,Encarnación de Díaz,SE41892,2024-04-01,2024-Q2,21.433827
14036,Etzatlán,SE41893,2024-04-01,2024-Q2,4.883353
14079,Gómez Farías,SE41894,2024-04-01,2024-Q2,4.389509
14038,Guachinango,SE41895,2024-04-01,2024-Q2,1.990409
14039,Guadalajara,SE41896,2024-04-01,2024-Q2,173.064989
14040,Hostotipaquillo,SE41897,2024-04-01,2024-Q2,0.017396
14041,Huejúcar,SE41898,2024-04-01,2024-Q2,4.369623
14042,Huejuquilla el Alto,SE41899,2024-04-01,2024-Q2,4.908801
14044,Ixtlahuacán de los Membrillos,SE41900,2024-04-01,2024-Q2,3.193158
14045,Ixtlahuacán del Río,SE41901,2024-04-01,2024-Q2,6.317645
14046,Jalostotitlán,SE41902,2024-04-01,2024-Q2,16.86366
14047,Jamay,SE41903,2024-04-01,2024-Q2,6.697488
14048,Jesús María,SE41904,2024-04-01,2024-Q2,8.682126
14049,Jilotlán de los Dolores,SE41905,2024-04-01,2024-Q2,0.924563
14050,Jocotepec,SE41906,2024-04-01,2024-Q2,15.806117
14051,Juanacatlán,SE41907,2024-04-01,2024-Q2,1.070655
14052,Juchitlán,SE41908,2024-04-01,2024-Q2,2.516602
14018,La Barca,SE41909,2024-04-01,2024-Q2,28.31339
14043,La Huerta,SE41910,2024-04-01,2024-Q2,10.028285
14057,La Manzanilla de la Paz,SE41911,2024-04-01,2024-Q2,1.474634
14053,Lagos de Moreno,SE41912,2024-04-01,2024-Q2,37.81406
14055,Magdalena,SE41913,2024-04-01,2024-Q2,11.500338
14058,Mascota,SE41914,2024-04-01,2024-Q2,8.313937
14059,Mazamitla,SE41915,2024-04-01,2024-Q2,5.617337
14060,Mexticacán,SE41916,2024-04-01,2024-Q2,1.445181
14061,Mezquitic,SE41917,2024-04-01,2024-Q2,1.778775
14062,Mixtlán,SE41918,2024-04-01,2024-Q2,2.302933
14063,Ocotlán,SE41919,2024-04-01,2024-Q2,21.690261
14064,Ojuelos de Jalisco,SE41920,2024-04-01,2024-Q2,45.003218
14065,Pihuamo,SE41921,2024-04-01,2024-Q2,3.093706
14066,Poncitlán,SE41922,2024-04-01,2024-Q2,14.57841
14067,Puerto Vallarta,SE41923,2024-04-01,2024-Q2,37.784646
14069,Quitupan,SE41924,2024-04-01,2024-Q2,1.785396
14071,San Cristóbal de la Barranca,SE41925,2024-04-01,2024-Q2,0.033892
14072,San Diego de Alejandría,SE41926,2024-04-01,2024-Q2,1.035676
14113,San Gabriel,SE41927,2024-04-01,2024-Q2,3.132088
14073,San Juan de los Lagos,SE41929,2024-04-01,2024-Q2,14.897546
14007,San Juanito de Escobedo,SE41930,2024-04-01,2024-Q2,0.143573
14074,San Julián,SE41931,2024-04-01,2024-Q2,16.306432
14075,San Marcos,SE41932,2024-04-01,2024-Q2,0.083757
14076,San Martín de Bolaños,SE41933,2024-04-01,2024-Q2,0.44411
14077,San Martín Hidalgo,SE41934,2024-04-01,2024-Q2,7.580457
14078,San Miguel el Alto,SE41935,2024-04-01,2024-Q2,17.963483
14080,San Sebastián del Oeste,SE41936,2024-04-01,2024-Q2,0.646926
14081,Santa María de los Ángeles,SE41937,2024-04-01,2024-Q2,0.0
14056,Santa María del Oro,SE41938,2024-04-01,2024-Q2,0.0
14082,Sayula,SE41939,2024-04-01,2024-Q2,8.421928
14083,Tala,SE41940,2024-04-01,2024-Q2,16.239551
14084,Talpa de Allende,SE41941,2024-04-01,2024-Q2,5.259431
14085,Tamazula de Gordiano,SE41942,2024-04-01,2024-Q2,17.425894
14086,Tapalpa,SE41943,2024-04-01,2024-Q2,5.163935
14087,Tecalitlán,SE41944,2024-04-01,2024-Q2,1.080964
14089,Techaluta de Montenegro,SE41945,2024-04-01,2024-Q2,0.068887
14088,Tecolotlán,SE41946,2024-04-01,2024-Q2,10.561727
14090,Tenamaxtlán,SE41947,2024-04-01,2024-Q2,6.013515
14091,Teocaltiche,SE41948,2024-04-01,2024-Q2,19.243346
14092,Teocuitatlán de Corona,SE41949,2024-04-01,2024-Q2,2.136957
14093,Tepatitlán de Morelos,SE41950,2024-04-01,2024-Q2,50.241749
14094,Tequila,SE41951,2024-04-01,2024-Q2,8.512205
14095,Teuchitlán,SE41952,2024-04-01,2024-Q2,0.338589
14096,Tizapán el Alto,SE41953,2024-04-01,2024-Q2,22.339125
14097,Tlajomulco de Zúñiga,SE41954,2024-04-01,2024-Q2,25.733474
14098,San Pedro Tlaquepaque,SE41955,2024-04-01,2024-Q2,39.648771
14099,Tolimán,SE41956,2024-04-01,2024-Q2,2.61154
14100,Tomatlán,SE41957,2024-04-01,2024-Q2,3.999892
14101,Tonalá,SE41958,2024-04-01,2024-Q2,38.043329
14102,Tonaya,SE41959,2024-04-01,2024-Q2,1.439346
14103,Tonila,SE41960,2024-04-01,2024-Q2,0.047365
14104,Totatiche,SE41961,2024-04-01,2024-Q2,0.200674
14105,Tototlán,SE41962,2024-04-01,2024-Q2,12.442365
14106,Tuxcacuesco,SE41963,2024-04-01,2024-Q2,0.427077
14107,Tuxcueca,SE41964,2024-04-01,2024-Q2,0.085689
14108,Tuxpan,SE41965,2024-04-01,2024-Q2,5.393531
14109,Unión de San Antonio,SE41966,2024-04-01,2024-Q2,2.501678
14110,Unión de Tula,SE41967,2024-04-01,2024-Q2,19.534292
14111,Valle de Guadalupe,SE41968,2024-04-01,2024-Q2,2.697529
14112,Valle de Juárez,SE41969,2024-04-01,2024-Q2,0.152479
14114,Villa Corona,SE41970,2024-04-01,2024-Q2,1.815782
14115,Villa Guerrero,SE41971,2024-04-01,2024-Q2,0.690328
14116,Villa Hidalgo,SE41972,2024-04-01,2024-Q2,19.698137
14068,Villa Purificación,SE41973,2024-04-01,2024-Q2,4.750609
14118,Yahualica de González Gallo,SE41974,2024-04-01,2024-Q2,6.493642
14119,Zacoalco de Torres,SE41975,2024-04-01,2024-Q2,20.942434
14120,Zapopan,SE41976,2024-04-01,2024-Q2,102.039411
14121,Zapotiltic,SE41977,2024-04-01,2024-Q2,8.847738
14122,Zapotitlán de Vadillo,SE41978,2024-04-01,2024-Q2,0.719418
14123,Zapotlán del Rey,SE41979,2024-04-01,2024-Q2,0.015306
14023,Zapotlán el Grande,SE41980,2024-04-01,2024-Q2,21.044449
14124,Zapotlanejo,SE41981,2024-04-01,2024-Q2,35.054629
14001,Acatic,SE41857,2024-07-01,2024-Q3,8.19925
14002,Acatlán de Juárez,SE41858,2024-07-01,2024-Q3,7.290955
14003,Ahualulco de Mercado,SE41859,2024-07-01,2024-Q3,11.162447
14004,Amacueca,SE41860,2024-07-01,2024-Q3,0.000821
14005,Amatitán,SE41861,2024-07-01,2024-Q3,4.707647
14006,Ameca,SE41862,2024-07-01,2024-Q3,36.167284
14008,Arandas,SE41863,2024-07-01,2024-Q3,30.801572
14010,Atemajac de Brizuela,SE41864,2024-07-01,2024-Q3,0.64346
14011,Atengo,SE41865,2024-07-01,2024-Q3,0.126345
14012,Atenguillo,SE41866,2024-07-01,2024-Q3,2.693124
14013,Atotonilco el Alto,SE41867,2024-07-01,2024-Q3,20.973085
14014,Atoyac,SE41868,2024-07-01,2024-Q3,0.461295
14015,Autlán de Navarro,SE41869,2024-07-01,2024-Q3,19.933881
14016,Ayotlán,SE41870,2024-07-01,2024-Q3,12.851681
14017,Ayutla,SE41871,2024-07-01,2024-Q3,3.047474
14019,Bolaños,SE41872,2024-07-01,2024-Q3,0.463075
14020,Cabo Corrientes,SE41873,2024-07-01,2024-Q3,1.593652
14117,Cañadas de Obregón,SE41874,2024-07-01,2024-Q3,0.182865
14021,Casimiro Castillo,SE41875,2024-07-01,2024-Q3,13.901024
14030,Chapala,SE41876,2024-07-01,2024-Q3,13.048875
14031,Chimaltitán,SE41877,2024-07-01,2024-Q3,0.0
14032,Chiquilistlán,SE41878,2024-07-01,2024-Q3,0.285749
14022,Cihuatlán,SE41879,2024-07-01,2024-Q3,11.097319
14024,Cocula,SE41880,2024-07-01,2024-Q3,18.614404
14025,Colotlán,SE41881,2024-07-01,2024-Q3,12.654957
14026,Concepción de Buenos Aires,SE41882,2024-07-01,2024-Q3,1.519197
14027,Cuautitlán de García Barragán,SE41883,2024-07-01,2024-Q3,0.276787
14028,Cuautla,SE41884,2024-07-01,2024-Q3,1.965272
14029,Cuquío,SE41885,2024-07-01,2024-Q3,9.772864
14033,Degollado,SE41886,2024-07-01,2024-Q3,26.321677
14034,Ejutla,SE41887,2024-07-01,2024-Q3,0.936959
14009,El Arenal,SE41888,2024-07-01,2024-Q3,3.150622
14037,El Grullo,SE41889,2024-07-01,2024-Q3,21.44773
14054,El Limón,SE41890,2024-07-01,2024-Q3,0.264722
14070,El Salto,SE41891,2024-07-01,2024-Q3,14.642787
14035,Encarnación de Díaz,SE41892,2024-07-01,2024-Q3,21.009733
14036,Etzatlán,SE41893,2024-07-01,2024-Q3,4.928117
14079,Gómez Farías,SE41894,2024-07-01,2024-Q3,4.324064
14038,Guachinango,SE41895,2024-07-01,2024-Q3,1.854918
14039,Guadalajara,SE41896,2024-07-01,2024-Q3,174.671052
14040,Hostotipaquillo,SE41897,2024-07-01,2024-Q3,0.033196
14041,Huejúcar,SE41898,2024-07-01,2024-Q3,4.581693
14042,Huejuquilla el Alto,SE41899,2024-07-01,2024-Q3,4.808042
14044,Ixtlahuacán de los Membrillos,SE41900,2024-07-01,2024-Q3,3.272034
14045,Ixtlahuacán del Río,SE41901,2024-07-01,2024-Q3,6.112957
14046,Jalostotitlán,SE41902,2024-07-01,2024-Q3,19.503428
14047,Jamay,SE41903,2024-07-01,2024-Q3,5.935533
14048,Jesús María,SE41904,2024-07-01,2024-Q3,8.62124
14049,Jilotlán de los Dolores,SE41905,2024-07-01,2024-Q3,0.762532
14050,Jocotepec,SE41906,2024-07-01,2024-Q3,16.126429
14051,Juanacatlán,SE41907,2024-07-01,2024-Q3,1.016477
14052,Juchitlán,SE41908,2024-07-01,2024-Q3,2.432603
